item,name,category,rarity,stack,unit_price,unit_matcost,ratio_pct,leveling
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,54786,65006,84,1
21861,Imbued Netherweave Robe,GEAR,VENDOR,1,53690,65006,82,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,29,34,85,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41509,Frostweave Net,MISC,TRAINER,20,7867,9000,87,1
41509,Frostweave Net,MISC,TRAINER,15,7473,9000,83,1
21990,Netherweave Bandage,MISC,TRAINER,8,3843,4800,80,1
41163,Titanium Bar,INTERMEDIATE,TRAINER,10,15840,20000,79,1
41163,Titanium Bar,INTERMEDIATE,TRAINER,2,15681,20000,78,1
41516,Frostsavage Gloves,GEAR,TRAINER,1,454758,520200,87,1
41516,Frostsavage Gloves,GEAR,TRAINER,1,441115,520200,84,1
41516,Frostsavage Gloves,GEAR,TRAINER,1,454758,520200,87,1
41516,Frostsavage Gloves,GEAR,TRAINER,1,441115,520200,84,1
41516,Frostsavage Gloves,GEAR,TRAINER,1,454758,520200,87,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6798,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6730,9280,72,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6662,9280,71,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6798,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6730,9280,72,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6662,9280,71,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6798,9280,73,1
45785,Glyph of Life Tap,MISC,UNSOURCED,13,221,315,70,1
8545,Heavy Mageweave Bandage,MISC,TRAINER,6,1456,2020,72,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,7040,7000,100,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6828,7000,97,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6486,7000,92,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,7040,7000,100,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6828,7000,97,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6486,7000,92,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,7040,7000,100,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6828,7000,97,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,6486,7000,92,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,7040,7000,100,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,6,86,96,89,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,83,96,86,1
41509,Frostweave Net,MISC,TRAINER,20,7536,9000,83,1
41509,Frostweave Net,MISC,TRAINER,20,7159,9000,79,1
41509,Frostweave Net,MISC,TRAINER,20,7015,9000,77,1
45785,Glyph of Life Tap,MISC,UNSOURCED,10,216,315,68,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,34214,52800,64,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,33529,52800,63,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,34214,52800,64,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,33529,52800,63,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,34214,52800,64,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,33529,52800,63,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,34214,52800,64,1
40958,Reinforced Cobalt Legplates,GEAR,DROP,1,33529,52800,63,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,8,81,96,84,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,3,76,96,79,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2350,3200,73,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2303,3200,71,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2350,3200,73,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2303,3200,71,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2350,3200,73,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2303,3200,71,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
23519,Felsteel Helm,GEAR,DROP,1,6,8,75,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,6,8,75,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,6,8,75,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
14530,Heavy Runecloth Bandage,MISC,TRAINER,14,4673,4704,99,1
41603,Azure Spellthread,MISC,TRAINER,12,120806,124800,96,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,20497,24800,82,1
43244,Crystal Citrine Necklace,GEAR,TRAINER,1,19882,24800,80,1
8827,Elixir of Water Walking,ELIXIR_POT,UNSOURCED,5,4628,6180,74,1
23793,Heavy Knothide Leather,INTERMEDIATE,TRAINER,3,20000,25000,80,1
23793,Heavy Knothide Leather,INTERMEDIATE,TRAINER,6,19200,25000,76,1
8544,Mageweave Bandage,MISC,TRAINER,5,872,1010,86,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,2,88,96,91,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,8,87,96,90,1
41603,Azure Spellthread,MISC,TRAINER,9,114566,124800,91,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,5,1,3,33,1
33568,Borean Leather,INTERMEDIATE,TRAINER,3,12178,13500,90,1
33568,Borean Leather,INTERMEDIATE,TRAINER,2,11812,13500,87,1
41603,Azure Spellthread,MISC,TRAINER,14,99939,124800,80,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
33568,Borean Leather,INTERMEDIATE,TRAINER,9,13096,13500,97,1
41603,Azure Spellthread,MISC,TRAINER,7,105131,124800,84,1
40195,Pygmy Oil,INTERMEDIATE,TRAINER,7,212,300,70,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,17,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
37663,Titansteel Bar,INTERMEDIATE,TRAINER,9,131353,132000,99,1
37663,Titansteel Bar,INTERMEDIATE,TRAINER,6,127412,132000,96,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,30,34,88,1
41164,Mammoth Cutters,AMMO,TRAINER,1000,32,34,94,1
41509,Frostweave Net,MISC,TRAINER,20,8157,9000,90,1
41509,Frostweave Net,MISC,TRAINER,5,7912,9000,87,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,6,1,2,50,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,6,1,2,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
10008,White Bandit Mask,GEAR,DROP,1,5008,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4957,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5008,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4957,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5008,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4957,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5008,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4957,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5008,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4957,6023,82,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,14,74,96,77,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8465,9280,91,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8465,9280,91,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8465,9280,91,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8465,9280,91,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8465,9280,91,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8727,9280,94,1
41163,Titanium Bar,INTERMEDIATE,TRAINER,7,18032,20000,90,1
41163,Titanium Bar,INTERMEDIATE,TRAINER,3,17310,20000,86,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6660,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6393,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6073,9280,65,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6660,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6393,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6073,9280,65,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6660,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6393,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6073,9280,65,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6660,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6393,9280,68,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,4,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,12,1,0,0,1
41510,Bolt of Frostweave,INTERMEDIATE,TRAINER,8,28323,37500,75,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,47,60,78,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,44,60,73,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,43,60,71,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,47,60,78,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,44,60,73,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,43,60,71,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,47,60,78,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,44,60,73,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,43,60,71,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,47,60,78,1
41165,Saronite Razorheads,AMMO,TRAINER,1000,44,60,73,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,10,72,96,75,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,70,96,72,1
41509,Frostweave Net,MISC,TRAINER,20,7726,9000,85,1
41509,Frostweave Net,MISC,TRAINER,20,7571,9000,84,1
41509,Frostweave Net,MISC,TRAINER,20,7726,9000,85,1
41509,Frostweave Net,MISC,TRAINER,10,7571,9000,84,1
46378,Flask of Pure Mojo,FLASK,TRAINER,5,46244,53450,86,1
46378,Flask of Pure Mojo,FLASK,TRAINER,5,44856,53450,83,1
46378,Flask of Pure Mojo,FLASK,TRAINER,5,43510,53450,81,1
46378,Flask of Pure Mojo,FLASK,TRAINER,3,41769,53450,78,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,1,1,2,50,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,10,1,2,50,1
43249,Shadowmight Ring,GEAR,TRAINER,1,38836,48000,80,1
43249,Shadowmight Ring,GEAR,TRAINER,1,37670,48000,78,1
43249,Shadowmight Ring,GEAR,TRAINER,1,36163,48000,75,1
43249,Shadowmight Ring,GEAR,TRAINER,1,35801,48000,74,1
43249,Shadowmight Ring,GEAR,TRAINER,1,38836,48000,80,1
43249,Shadowmight Ring,GEAR,TRAINER,1,37670,48000,78,1
43249,Shadowmight Ring,GEAR,TRAINER,1,36163,48000,75,1
43249,Shadowmight Ring,GEAR,TRAINER,1,35801,48000,74,1
43249,Shadowmight Ring,GEAR,TRAINER,1,38836,48000,80,1
43249,Shadowmight Ring,GEAR,TRAINER,1,37670,48000,78,1
41603,Azure Spellthread,MISC,TRAINER,10,106753,124800,85,1
41509,Frostweave Net,MISC,TRAINER,20,7956,9000,88,1
41509,Frostweave Net,MISC,TRAINER,5,7717,9000,85,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18418,20000,92,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18418,20000,92,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18418,20000,92,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18418,20000,92,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18418,20000,92,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,18988,20000,94,1
45785,Glyph of Life Tap,MISC,UNSOURCED,13,294,315,93,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5860,7000,83,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5742,7000,82,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5454,7000,77,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5860,7000,83,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5742,7000,82,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5454,7000,77,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5860,7000,83,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5742,7000,82,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5454,7000,77,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5860,7000,83,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5742,7000,82,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5454,7000,77,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5860,7000,83,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5742,7000,82,1
43853,Titanium Skeleton Key,MISC,TRAINER,20,5454,7000,77,1
36913,Saronite Bar,INTERMEDIATE,TRAINER,7,24543,30000,81,1
36913,Saronite Bar,INTERMEDIATE,TRAINER,2,23806,30000,79,1
4304,Thick Leather,INTERMEDIATE,TRAINER,13,2552,3636,70,1
4304,Thick Leather,INTERMEDIATE,TRAINER,2,2526,3636,69,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,2,77,96,80,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,10,75,96,78,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,8,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,11,1,0,0,1
23518,Felsteel Leggings,GEAR,DROP,1,6,8,75,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
