item,name,category,rarity,stack,unit_price,unit_matcost,ratio_pct,leveling
4330,Stylish Red Shirt,GEAR,TRAINER,1,999,1424,70,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,194,234,82,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,184,234,78,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,194,234,82,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,184,234,78,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,194,234,82,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,184,234,78,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,194,234,82,1
4307,Heavy Linen Gloves,GEAR,TRAINER,1,184,234,78,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,5,87,96,90,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,85,96,88,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22445,Arcane Dust,INTERMEDIATE,UNSOURCED,20,3754,5013,74,1
22445,Arcane Dust,INTERMEDIATE,UNSOURCED,8,3603,5013,71,1
22445,Arcane Dust,INTERMEDIATE,UNSOURCED,11,3530,5013,70,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,1,91,102,89,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,8,86,102,84,1
14048,Bolt of Runecloth,INTERMEDIATE,TRAINER,4,11390,11880,95,1
14048,Bolt of Runecloth,INTERMEDIATE,TRAINER,6,11276,11880,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1185,1424,83,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1161,1424,81,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1185,1424,83,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1161,1424,81,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1185,1424,83,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,6,1445,1545,93,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,5,1416,1545,91,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,2,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,2,1,0,0,1
4265,Heavy Armor Kit,MISC,TRAINER,10,3059,3130,97,1
4265,Heavy Armor Kit,MISC,TRAINER,3,2906,3130,92,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
3860,Mithril Bar,INTERMEDIATE,TRAINER,8,1195,1545,77,1
6385,Stylish Green Shirt,GEAR,DROP,1,2055,2282,90,1
6385,Stylish Green Shirt,GEAR,DROP,1,1993,2282,87,1
6385,Stylish Green Shirt,GEAR,DROP,1,1893,2282,82,1
6385,Stylish Green Shirt,GEAR,DROP,1,2055,2282,90,1
6385,Stylish Green Shirt,GEAR,DROP,1,1993,2282,87,1
6385,Stylish Green Shirt,GEAR,DROP,1,1893,2282,82,1
6385,Stylish Green Shirt,GEAR,DROP,1,2055,2282,90,1
6385,Stylish Green Shirt,GEAR,DROP,1,1993,2282,87,1
6385,Stylish Green Shirt,GEAR,DROP,1,1893,2282,82,1
6385,Stylish Green Shirt,GEAR,DROP,1,2055,2282,90,1
6385,Stylish Green Shirt,GEAR,DROP,1,1993,2282,87,1
6385,Stylish Green Shirt,GEAR,DROP,1,1893,2282,82,1
6385,Stylish Green Shirt,GEAR,DROP,1,2055,2282,90,1
6385,Stylish Green Shirt,GEAR,DROP,1,1993,2282,87,1
6385,Stylish Green Shirt,GEAR,DROP,1,1893,2282,82,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
23517,Felsteel Gloves,GEAR,DROP,1,3,6,50,1
23517,Felsteel Gloves,GEAR,DROP,1,4,6,66,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,14,1,0,0,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,44307,65006,68,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,42534,65006,65,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,41257,65006,63,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,44307,65006,68,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,42534,65006,65,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,41257,65006,63,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,44307,65006,68,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,42534,65006,65,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,41257,65006,63,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,44307,65006,68,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,42534,65006,65,1
21862,Imbued Netherweave Tunic,GEAR,VENDOR,1,41257,65006,63,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5623,6998,80,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5566,6998,79,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5287,6998,75,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5181,6998,74,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5623,6998,80,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5566,6998,79,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5287,6998,75,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5181,6998,74,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5623,6998,80,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5566,6998,79,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5287,6998,75,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5181,6998,74,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5623,6998,80,1
24268,Netherweave Net,MISC,TRAINER,14,5944,7200,82,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,2,1,2,50,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,9,1,2,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,8,1081,1545,69,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,2,1048,1545,67,1
10008,White Bandit Mask,GEAR,DROP,1,4682,6023,77,1
10008,White Bandit Mask,GEAR,DROP,1,4635,6023,76,1
10008,White Bandit Mask,GEAR,DROP,1,4449,6023,73,1
10008,White Bandit Mask,GEAR,DROP,1,4315,6023,71,1
10008,White Bandit Mask,GEAR,DROP,1,4682,6023,77,1
10008,White Bandit Mask,GEAR,DROP,1,4635,6023,76,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,11,90,102,88,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,3,89,102,87,1
23518,Felsteel Leggings,GEAR,DROP,1,6,8,75,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,6,8,75,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,6,8,75,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
25679,Comfortable Insoles,MISC,VENDOR,10,8976,10000,89,1
25679,Comfortable Insoles,MISC,VENDOR,3,8886,10000,88,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
10008,White Bandit Mask,GEAR,DROP,1,5155,6023,85,1
10008,White Bandit Mask,GEAR,DROP,1,5103,6023,84,1
10008,White Bandit Mask,GEAR,DROP,1,5155,6023,85,1
10008,White Bandit Mask,GEAR,DROP,1,5103,6023,84,1
10008,White Bandit Mask,GEAR,DROP,1,5155,6023,85,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,73,96,76,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,5,72,96,75,1
24268,Netherweave Net,MISC,TRAINER,12,6792,7200,94,1
4304,Thick Leather,INTERMEDIATE,TRAINER,4,3626,3636,99,1
4304,Thick Leather,INTERMEDIATE,TRAINER,1,3480,3636,95,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,3,1,3,33,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,2,1,3,33,1
24268,Netherweave Net,MISC,TRAINER,18,5400,7200,75,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
4236,Cured Heavy Hide,INTERMEDIATE,TRAINER,1,1062,1350,78,1
4236,Cured Heavy Hide,INTERMEDIATE,TRAINER,10,1051,1350,77,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,7,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,8,1,0,0,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,7,76,96,79,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,72,96,75,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
24270,Bag of Jewels,BAG,VENDOR,1,18485,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,17560,20006,87,1
24270,Bag of Jewels,BAG,VENDOR,1,18485,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,17560,20006,87,1
24270,Bag of Jewels,BAG,VENDOR,1,18485,20006,92,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,4,75,96,78,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,71,96,73,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,6,92,96,95,1
44839,Candied Sweet Potato,FOOD,DROP,5,12,18,66,1
